KOMK;BYST;ALDER;KØN;TID;INDHOLD
Lyngby-Taarbæk;Hovedstadsområdet;40 år;Kvinder;2023;380
Lyngby-Taarbæk;Hovedstadsområdet;45 år;Mænd;2023;347
Lyngby-Taarbæk;Hovedstadsområdet;45 år;Kvinder;2023;391
Lyngby-Taarbæk;Hovedstadsområdet;50 år;Mænd;2023;406
Lyngby-Taarbæk;Hovedstadsområdet;50 år;Kvinder;2023;428
Lyngby-Taarbæk;Hovedstadsområdet;55 år;Mænd;2023;364
Lyngby-Taarbæk;Hovedstadsområdet;55 år;Kvinder;2023;413
Lyngby-Taarbæk;Hovedstadsområdet;60 år;Mænd;2023;325
Lyngby-Taarbæk;Hovedstadsområdet;60 år;Kvinder;2023;382
Lyngby-Taarbæk;100.000 indbyggere og derover;20 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;20 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;25 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;25 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;30 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;30 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;35 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;35 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;40 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;40 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;45 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;45 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;50 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;50 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;55 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;55 år;Kvinder;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;60 år;Mænd;2023;0
Lyngby-Taarbæk;100.000 indbyggere og derover;60 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;50.000-99.999 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;20.000-49.999 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;10.000-19.999 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;5.000-9.999 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;2.000-4.999 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;1.000-1.999 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;500-999 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;500-999 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;250-499 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;250-499 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;20 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;20 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;25 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;25 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;30 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;30 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;35 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;35 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;40 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;40 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;45 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;45 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;50 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;50 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;55 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;55 år;Kvinder;2023;0
Lyngby-Taarbæk;200-249 indbyggere;60 år;Mænd;2023;0
Lyngby-Taarbæk;200-249 indbyggere;60 år;Kvinder;2023;0
Lyngby-Taarbæk;Landdistrikter;20 år;Mænd;2023;3
Lyngby-Taarbæk;Landdistrikter;20 år;Kvinder;2023;2
Lyngby-Taarbæk;Landdistrikter;25 år;Mænd;2023;2
Lyngby-Taarbæk;Landdistrikter;25 år;Kvinder;2023;0
Lyngby-Taarbæk;Landdistrikter;30 år;Mænd;2023;1
Lyngby-Taarbæk;Landdistrikter;30 år;Kvinder;2023;0
Lyngby-Taarbæk;Landdistrikter;35 år;Mænd;2023;0
Lyngby-Taarbæk;Landdistrikter;35 år;Kvinder;2023;1
Lyngby-Taarbæk;Landdistrikter;40 år;Mænd;2023;1
Lyngby-Taarbæk;Landdistrikter;40 år;Kvinder;2023;2
Lyngby-Taarbæk;Landdistrikter;45 år;Mænd;2023;2
Lyngby-Taarbæk;Landdistrikter;45 år;Kvinder;2023;4
Lyngby-Taarbæk;Landdistrikter;50 år;Mænd;2023;1
Lyngby-Taarbæk;Landdistrikter;50 år;Kvinder;2023;1
Lyngby-Taarbæk;Landdistrikter;55 år;Mænd;2023;5
Lyngby-Taarbæk;Landdistrikter;55 år;Kvinder;2023;0
Lyngby-Taarbæk;Landdistrikter;60 år;Mænd;2023;2
Lyngby-Taarbæk;Landdistrikter;60 år;Kvinder;2023;2
Lyngby-Taarbæk;Uden fast bopæl;20 år;Mænd;2023;0
Lyngby-Taarbæk;Uden fast bopæl;20 år;Kvinder;2023;2
Lyngby-Taarbæk;Uden fast bopæl;25 år;Mænd;2023;7
Lyngby-Taarbæk;Uden fast bopæl;25 år;Kvinder;2023;2
Lyngby-Taarbæk;Uden fast bopæl;30 år;Mænd;2023;0
Lyngby-Taarbæk;Uden fast bopæl;30 år;Kvinder;2023;3
Lyngby-Taarbæk;Uden fast bopæl;35 år;Mænd;2023;3
Lyngby-Taarbæk;Uden fast bopæl;35 år;Kvinder;2023;1
Lyngby-Taarbæk;Uden fast bopæl;40 år;Mænd;2023;2
Lyngby-Taarbæk;Uden fast bopæl;40 år;Kvinder;2023;2
Lyngby-Taarbæk;Uden fast bopæl;45 år;Mænd;2023;2
Lyngby-Taarbæk;Uden fast bopæl;45 år;Kvinder;2023;0
Lyngby-Taarbæk;Uden fast bopæl;50 år;Mænd;2023;3
Lyngby-Taarbæk;Uden fast bopæl;50 år;Kvinder;2023;1
Lyngby-Taarbæk;Uden fast bopæl;55 år;Mænd;2023;4
Lyngby-Taarbæk;Uden fast bopæl;55 år;Kvinder;2023;1
Lyngby-Taarbæk;Uden fast bopæl;60 år;Mænd;2023;2
Lyngby-Taarbæk;Uden fast bopæl;60 år;Kvinder;2023;0
Rødovre;Hovedstadsområdet;20 år;Mænd;2023;202
Rødovre;Hovedstadsområdet;20 år;Kvinder;2023;240
Rødovre;Hovedstadsområdet;25 år;Mænd;2023;233
Rødovre;Hovedstadsområdet;25 år;Kvinder;2023;222
Rødovre;Hovedstadsområdet;30 år;Mænd;2023;314
Rødovre;Hovedstadsområdet;30 år;Kvinder;2023;310
Rødovre;Hovedstadsområdet;35 år;Mænd;2023;284
Rødovre;Hovedstadsområdet;35 år;Kvinder;2023;289
Rødovre;Hovedstadsområdet;40 år;Mænd;2023;299
Rødovre;Hovedstadsområdet;40 år;Kvinder;2023;300
Rødovre;Hovedstadsområdet;45 år;Mænd;2023;303
Rødovre;Hovedstadsområdet;45 år;Kvinder;2023;297
Rødovre;Hovedstadsområdet;50 år;Mænd;2023;247
Rødovre;Hovedstadsområdet;50 år;Kvinder;2023;277
Rødovre;Hovedstadsområdet;55 år;Mænd;2023;262
Rødovre;Hovedstadsområdet;55 år;Kvinder;2023;296
Rødovre;Hovedstadsområdet;60 år;Mænd;2023;247
Rødovre;Hovedstadsområdet;60 år;Kvinder;2023;268
Rødovre;100.000 indbyggere og derover;20 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;20 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;25 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;25 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;30 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;30 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;35 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;35 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;40 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;40 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;45 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;45 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;50 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;50 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;55 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;55 år;Kvinder;2023;0
Rødovre;100.000 indbyggere og derover;60 år;Mænd;2023;0
Rødovre;100.000 indbyggere og derover;60 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;20 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;20 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;25 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;25 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;30 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;30 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;35 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;35 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;40 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;40 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;45 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;45 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;50 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;50 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;55 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;55 år;Kvinder;2023;0
Rødovre;50.000-99.999 indbyggere;60 år;Mænd;2023;0
Rødovre;50.000-99.999 indbyggere;60 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;20 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;20 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;25 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;25 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;30 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;30 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;35 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;35 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;40 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;40 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;45 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;45 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;50 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;50 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;55 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;55 år;Kvinder;2023;0
Rødovre;20.000-49.999 indbyggere;60 år;Mænd;2023;0
Rødovre;20.000-49.999 indbyggere;60 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;20 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;20 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;25 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;25 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;30 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;30 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;35 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;35 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;40 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;40 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;45 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;45 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;50 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;50 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;55 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;55 år;Kvinder;2023;0
Rødovre;10.000-19.999 indbyggere;60 år;Mænd;2023;0
Rødovre;10.000-19.999 indbyggere;60 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;20 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;20 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;25 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;25 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;30 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;30 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;35 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;35 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;40 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;40 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;45 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;45 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;50 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;50 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;55 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;55 år;Kvinder;2023;0
Rødovre;5.000-9.999 indbyggere;60 år;Mænd;2023;0
Rødovre;5.000-9.999 indbyggere;60 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;20 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;20 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;25 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;25 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;30 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;30 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;35 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;35 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;40 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;40 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;45 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;45 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;50 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;50 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;55 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;55 år;Kvinder;2023;0
Rødovre;2.000-4.999 indbyggere;60 år;Mænd;2023;0
Rødovre;2.000-4.999 indbyggere;60 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;20 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;20 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;25 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;25 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;30 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;30 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;35 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;35 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;40 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;40 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;45 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;45 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;50 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;50 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;55 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;55 år;Kvinder;2023;0
Rødovre;1.000-1.999 indbyggere;60 år;Mænd;2023;0
Rødovre;1.000-1.999 indbyggere;60 år;Kvinder;2023;0
Rødovre;500-999 indbyggere;20 år;Mænd;2023;0
Rødovre;500-999 indbyggere;20 år;Kvinder;2023;0
Rødovre;500-999 indbyggere;25 år;Mænd;2023;0
Rødovre;500-999 indbyggere;25 år;Kvinder;2023;0
Rødovre;500-999 indbyggere;30 år;Mænd;2023;0
